-86.08287893749282	53.09748335030817
-79.4784307520438	79.5858501134159
-35.48638039849965	-73.63346049400789
81.0839213232641	-35.946669045964306
65.44357395211543	31.788671742881274
88.142795908418	18.19825116798775
34.483683984163164	-59.38745102240042
-67.10490127179494	75.85674273382308
60.52912520315917	14.040606634333514
-28.710449631749313	-18.834959221276826
87.71647451206735	45.83000260509025
-49.419318703966155	29.957781516003372
56.8898521980303	-75.4359370269451
77.72921094058914	71.79504080098937
82.6549145997453	57.530246766027524
-50.81747253634552	-70.09429800751987
-62.531565155378374	84.46879815953162
26.02203602559068	-36.087101512887656
-10.085627932738234	78.28435633713426
65.41737203004848	-29.71466220712447
82.52041554146804	-78.8590493779485
88.78050889701548	-11.963469334697152
-44.827861348248376	-81.81109530587364
58.96595757426926	-27.728019100997024
83.3850251507128	27.500315988120576
-26.68360487223684	-64.23742498159768
-73.60227284107438	-36.38211752145204
-23.693874139548292	-81.19946942398201
-51.746916615914586	13.450011976239047
74.98798388115446	-69.8276495771173
-14.26350101893292	27.07322335713405
82.40234000959107	47.161401412717545
70.24446919207838	52.33101601257121
38.56002870020773	-89.9291725855353
26.359101627464785	70.94648589630984
-34.43583664785818	56.83566486427341
88.10765704453391	85.19409802204028
42.88887511495298	-84.12890296828002
-65.41076921805576	18.00415871804936
-19.21381816555522	-89.61801637269542
69.85382601771065	25.701629418150347
24.245303217008694	44.93686115774038
57.62221024251087	81.409095740405
-23.118135697428485	45.187779265926665
69.63804174836629	68.47177226362652
73.58754331518824	-55.804576329456985
37.14690366172094	-72.90940662758629
12.723874358684277	13.89716202031422
-71.79999196286332	63.67755644826576
-36.90300062212798	-32.16631533933131
89.18342700488935	-58.72441512376998
67.90332990163995	-88.67187062242999
87.1768816052365	40.713339915392595
17.289169966373883	-12.110351382895821
50.44919293009706	-64.00650941171794
53.12050080112478	-74.30849428797566
-52.39933235161252	-36.25885511784891
-75.9877516830959	85.55194466766054
71.56578282919742	-34.63282522560434
-74.3805466659762	71.92415639684876
62.89268313548854	-78.07061286125418
-79.35405686860155	-69.02015585505902
-62.580880082721045	-34.497443248619895
-45.020847306062606	-75.05105309403221
36.66757748175084	-42.80352114511213
50.81297133644662	19.45628846519164
14.985477852802667	30.78934314327452
64.57348630697223	70.67396183071324
15.659448207759866	32.2718201904192
-13.084243378013866	-48.31356177883421
-71.06419278343175	-20.574600301527795
